participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 2829939300000
Dario Franceschini, 3, 9, 9, 9, 1, 5, 5, 4, 12, 26, 4, 18
Luca Sofri, 2, 16, 1, 6, 4, 2, 2, 2, 4, 4, 1, 6
Beppe Severgnini, 1, 3, 2, 1, 3, 2, 3, 3, 2, 2, 2, 3
Andrea Iannuzzi, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Daria Bignardi, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
David Riondino, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Enrico Mentana, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2
Fulvio Ervas, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Massimo Mantellini, 2, 1, 1, 2, 6, 6, 1, 2, 1, 1, 1, 2
Pietrangelo Buttafuoco, 1, 1, 1, 1, 1, 3, 1, 2, 2, 2, 2, 2
