participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 2829939300000
Francesco Piccolo, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9
Beppe Severgnini, 1, 1, 1, 4, 16, 18, 10, 21, 13, 7, 5, 5
Alberto Tessore, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Andrea Iannuzzi, 6, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Arianna Ciccone, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Bruno Tognolini, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
David Riondino, 5, 5, 5, 5, 5, 5, 2, 2, 2, 2, 2, 2
Luca Sofri, 2, 3, 2, 3, 3, 4, 1, 3, 4, 1, 1, 2
Massimo Mantellini, 5, 2, 4, 4, 1, 1, 1, 3, 3, 1, 3, 2
Mauro Tedeschini, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
