participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 2829939300000
Beppe Severgnini, 2, 4, 1, 1, 1, 4, 4, 4, 5, 5, 5, 5
Alessandro Perissinotto, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3
Dario Franceschini, 5, 3, 4, 2, 5, 4, 8, 4, 15, 17, 2, 3
Alberto Tessore, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Aldo Cazzullo, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Andrea Iannuzzi, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Anna Masera, 5, 5, 5, 1, 1, 1, 1, 1, 4, 4, 2, 2
David Riondino, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Francesco Piccolo, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Marino Sinibaldi, 3, 3, 3, 2, 2, 2, 2, 2, 2, 2, 2, 2
