participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 2829939300000
Anna Masera, 2, 2, 2, 1, 1, 1, 1, 6, 6, 6, 6, 6
Dario Franceschini, 1, 1, 1, 1, 2, 2, 6, 2, 4, 6, 7, 6
Luca Sofri, 2, 2, 2, 2, 2, 2, 3, 4, 2, 2, 2, 5
Massimiliano Panarari, 1, 1, 1, 1, 2, 2, 2, 5, 5, 5, 5, 5
Massimo Mantellini, 1, 1, 1, 1, 1, 1, 1, 4, 1, 5, 2, 5
Arianna Ciccone, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4
Alberto Tessore, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Beppe Severgnini, 3, 7, 3, 4, 1, 1, 3, 3, 1, 2, 2, 2
Bruno Tognolini, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
David Riondino, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
