participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 2829939300000
Beppe Severgnini, 16, 18, 10, 21, 13, 7, 5, 5, 4, 1, 3, 7
Anna Masera, 4, 1, 2, 5, 2, 3, 3, 1, 1, 1, 1, 4
Dario Franceschini, 3, 5, 3, 3, 3, 2, 1, 1, 2, 5, 1, 3
Luca Sofri, 3, 4, 1, 3, 4, 1, 1, 2, 2, 3, 3, 3
Alberto Tessore, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Andrea Iannuzzi, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Arianna Ciccone, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Bruno Tognolini, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
David Riondino, 5, 5, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Enrico Mentana, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2
