participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 2829939300000
Luca Sofri, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2
Pietrangelo Buttafuoco, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2
Sonia Peronaci, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
Aldo Cazzullo, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1
Anna Masera, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
Beppe Severgnini, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1
Dario Franceschini, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 1
Enrico Mentana, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1
Massimo Mantellini, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
Romana Petri, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 1
