participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 2829939300000
Dario Franceschini, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 1, 4
Andrea Iannuzzi, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3
Beppe Severgnini, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 3
Luca Sofri, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 3
Pietrangelo Buttafuoco, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2
Aldo Cazzullo, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1
Anna Masera, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1
Enrico Mentana, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1
Massimo Mantellini, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1
Romana Petri, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 1, 1
