participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 2829939300000
Francesco Piccolo, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9, 9
Dario Franceschini, 1, 6, 3, 5, 3, 3, 3, 2, 1, 1, 2, 5
Luca Sofri, 2, 3, 3, 4, 1, 3, 4, 1, 1, 2, 2, 3
Alberto Tessore, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Andrea Iannuzzi, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Arianna Ciccone, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Bruno Tognolini, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
David Riondino, 5, 5, 5, 5, 2, 2, 2, 2, 2, 2, 2, 2
Massimo Mantellini, 4, 4, 1, 1, 1, 3, 3, 1, 3, 2, 2, 2
Mauro Tedeschini, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
