participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 2829939300000
Dario Franceschini, 1, 2, 6, 5, 4, 3, 3, 6, 4, 3, 5, 8
Arianna Ciccone, 3, 3, 3, 3, 2, 2, 2, 2, 4, 4, 4, 4
Anna Masera, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3
Walter Passerini, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3
Alberto Tessore, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Alessandro Perissinotto, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
David Riondino, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Francesco Piccolo, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2
Marino Sinibaldi, 1, 3, 3, 3, 3, 3, 3, 2, 2, 2, 2, 2
Massimo Mantellini, 2, 4, 1, 1, 1, 2, 2, 2, 2, 3, 1, 2
