participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 1415198606222
Dario Franceschini, 0, 0, 0, 0, 0, 0, 0, 34, 156, 92, 241, 229
Luca Sofri, 0, 0, 0, 0, 0, 0, 0, 38, 69, 114, 268, 172
Beppe Severgnini, 0, 0, 0, 0, 0, 0, 0, 79, 53, 197, 200, 127
Sonia Peronaci, 0, 0, 0, 0, 0, 0, 0, 40, 28, 98, 56, 120
Arianna Ciccone, 0, 0, 0, 0, 0, 0, 0, 0, 21, 21, 49, 98
Massimo Mantellini, 0, 0, 0, 0, 0, 0, 0, 24, 38, 77, 13, 13
Anna Masera, 0, 0, 0, 0, 0, 0, 0, 10, 41, 24, 24, 24
Samuele Bersani, 0, 0, 0, 0, 0, 0, 0, 0, 24, 32, 31, 31
Pietrangelo Buttafuoco, 0, 0, 0, 0, 0, 0, 0, 19, 24, 24, 24, 24
Daria Bignardi, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 34, 16
