participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 1415191406212
Beppe Severgnini, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 53, 197
Dario Franceschini, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 156, 92
Luca Sofri, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 69, 114
Sonia Peronaci, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 28, 98
Massimo Mantellini, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 38, 77
Anna Masera, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 41, 24
Pietrangelo Buttafuoco, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 24, 24
Samuele Bersani, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 32
Arianna Ciccone, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 21
Daria Bignardi, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34
