participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 1415540609138
Dario Franceschini, 18, 18, 4, 9, 9, 4, 105, 193, 215, 118, 299, 267
Mauro Tedeschini, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72, 72
Beppe Severgnini, 15, 15, 8, 5, 38, 142, 92, 46, 103, 148, 55, 48
Massimo Mantellini, 6, 19, 7, 7, 7, 1, 31, 141, 191, 125, 44, 36
Massimiliano Panarari, 70, 70, 70, 70, 70, 4, 36, 35, 44, 40, 46, 46
Luca Sofri, 33, 46, 26, 26, 26, 26, 53, 95, 73, 56, 58, 42
Anna Masera, 33, 33, 33, 33, 33, 11, 51, 38, 17, 76, 72, 72
Arianna Ciccone, 46, 46, 46, 46, 16, 23, 23, 23, 23, 30, 30, 30
Walter Passerini, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31, 31
Fulvio Ervas, 35, 35, 35, 35, 35, 35, 18, 18, 18, 18, 18, 22
