participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 1415216606310
Dario Franceschini, 0, 0, 34, 156, 92, 241, 229, 162, 159, 139, 181, 255
Luca Sofri, 0, 0, 38, 69, 114, 268, 172, 225, 80, 126, 33, 65
Beppe Severgnini, 0, 0, 79, 53, 197, 200, 127, 97, 89, 89, 89, 113
Sonia Peronaci, 0, 0, 40, 28, 98, 56, 120, 48, 47, 46, 14, 26
Anna Masera, 0, 0, 10, 41, 24, 24, 24, 24, 71, 94, 36, 30
Massimo Mantellini, 0, 0, 24, 38, 77, 13, 13, 13, 13, 38, 14, 127
Silvia Ballestra, 0, 0, 0, 0, 0, 0, 32, 32, 32, 32, 19, 203
Arianna Ciccone, 0, 0, 0, 21, 21, 49, 98, 42, 39, 16, 14, 14
Pietrangelo Buttafuoco, 0, 0, 19, 24, 24, 24, 24, 24, 24, 24, 24, 24
Samuele Bersani, 0, 0, 0, 24, 32, 31, 31, 22, 22, 22, 22, 22
