lat,long
44.804643,10.333148
44.179151,12.295827
42.464717,14.205918
42.460913,14.211573
42.460913,14.211573
42.460913,14.211573
42.460913,14.211573
42.460913,14.211573
42.460913,14.211573
42.465084,14.213024
42.461079,14.211541
