42.464649,14.213982,'<blockquote class="twitter-tweet" data-conversation="none" data-cards="hidden" width="350" lang="it"><p>In+regia+tutti+pronti+nello+studio%23liveon4g%2C+ancora+pochi+minuti+e+parte+la+diretta+%23fla2014+%40TIM_Official+http%3A%2F%2Ft.co%2FEzj2Wrtycu</p><a href="https://twitter.com/f_dambra/status/531077546595844096">Settembre 2014</a></blockquote>'
42.464649,14.213982,'<blockquote class="twitter-tweet" data-conversation="none" data-cards="hidden" width="350" lang="it"><p>In+regia+tutti+pronti+nello+studio%23liveon4g%2C+ancora+pochi+minuti+e+parte+la+diretta+%23fla2014+%40TIM_Official+http%3A%2F%2Ft.co%2FEzj2Wrtycu</p><a href="https://twitter.com/f_dambra/status/531077546595844096">Settembre 2014</a></blockquote>'
42.454609,14.216897,'<blockquote class="twitter-tweet" data-conversation="none" data-cards="hidden" width="350" lang="it"><p>Nello+studio+%23liveon4g+si+affilano+le+armi+...per+la+diretta+a+partire+dalle+ore+15%3A00+%23fla2014+%40TIM_Official+http%3A%2F%2Ft.co%2FounvaIbxC2</p><a href="https://twitter.com/f_dambra/status/531051862557212674">Settembre 2014</a></blockquote>'
42.454609,14.216897,'<blockquote class="twitter-tweet" data-conversation="none" data-cards="hidden" width="350" lang="it"><p>Nello+studio+%23liveon4g+si+affilano+le+armi+...per+la+diretta+a+partire+dalle+ore+15%3A00+%23fla2014+%40TIM_Official+http%3A%2F%2Ft.co%2FounvaIbxC2</p><a href="https://twitter.com/f_dambra/status/531051862557212674">Settembre 2014</a></blockquote>'
42.46277,14.212911,'<blockquote class="twitter-tweet" data-conversation="none" data-cards="hidden" width="350" lang="it"><p>Lo+studio+%23liveon4g+si+riempie+in+attesa+inzio+lavori+alle+15+%23fla2014+%40pasking2000+http%3A%2F%2Ft.co%2FkqhywX47Xh</p><a href="https://twitter.com/f_dambra/status/531044923660046337">Settembre 2014</a></blockquote>'
42.465071,14.214191,'<blockquote class="twitter-tweet" data-conversation="none" data-cards="hidden" width="350" lang="it"><p>Siamo+in+diretta%21+%23liveon4g+Seguiteci+su+http%3A%2F%2Ft.co%2FhZafxzXlgc+%23FLA2014++tanti+ospiti+e+tante++interviste+http%3A%2F%2Ft.co%2FuDeAv9DBlG</p><a href="https://twitter.com/f_dambra/status/531084509458870272">Settembre 2014</a></blockquote>'
42.465071,14.214191,'<blockquote class="twitter-tweet" data-conversation="none" data-cards="hidden" width="350" lang="it"><p>Siamo+in+diretta%21+%23liveon4g+Seguiteci+su+http%3A%2F%2Ft.co%2FhZafxzXlgc+%23FLA2014++tanti+ospiti+e+tante++interviste+http%3A%2F%2Ft.co%2FuDeAv9DBlG</p><a href="https://twitter.com/f_dambra/status/531084509458870272">Settembre 2014</a></blockquote>'
42.474479,14.212272,'<blockquote class="twitter-tweet" data-conversation="none" data-cards="hidden" width="350" lang="it"><p>%40YleniaGifuni+%40Aiannuzzi+credo+che+le+due+questioni+vadano+insieme.+Penso+che+l%27una+non+escluda+l%27altra%2C+almeno+non+dovrebbe</p><a href="https://twitter.com/marcodalpozzo/status/531043222613925888">Settembre 2014</a></blockquote>'
45.451919,9.201464,'<blockquote class="twitter-tweet" data-conversation="none" data-cards="hidden" width="350" lang="it"><p>%40lillimandara+%40mante+%40PMO_W+%40PeppeAmicarelli+MI+simil+plastichetta+%3A+neg+china+5E%2Cmarciapiede+5E+davanu+a+centro+comm+12E%28x+samsung4%29</p><a href="https://twitter.com/robertore62/status/531017156419661824">Settembre 2014</a></blockquote>'
45.582923,9.288677,'<blockquote class="twitter-tweet" data-conversation="none" data-cards="hidden" width="350" lang="it"><p>%40prglegalita+%40pif_iltestimone+ci+vediamo+l%C3%AC%21</p><a href="https://twitter.com/nistaaaaaa/status/531047605095383040">Settembre 2014</a></blockquote>'
42.46511,14.213083,'<blockquote class="twitter-tweet" data-conversation="none" data-cards="hidden" width="350" lang="it"><p>Inizia+la+diretta+di+%23liveon4g+il+meglio+di+%23fla2014+su+http%3A%2F%2Ft.co%2FeDi8Q9DFHE+%23milionidipassioni+http%3A%2F%2Ft.co%2FbgZthjkim1</p><a href="https://twitter.com/the_last_jedi/status/531083759643525121">Settembre 2014</a></blockquote>'
42.46511,14.213083,'<blockquote class="twitter-tweet" data-conversation="none" data-cards="hidden" width="350" lang="it"><p>Inizia+la+diretta+di+%23liveon4g+il+meglio+di+%23fla2014+su+http%3A%2F%2Ft.co%2FeDi8Q9DFHE+%23milionidipassioni+http%3A%2F%2Ft.co%2FbgZthjkim1</p><a href="https://twitter.com/the_last_jedi/status/531083759643525121">Settembre 2014</a></blockquote>'
42.465149,14.213125,'<blockquote class="twitter-tweet" data-conversation="none" data-cards="hidden" width="350" lang="it"><p>Ora+su+http%3A%2F%2Ft.co%2FNGUVHxUT5g+%23LIVEon4G+%23FLA2014+http%3A%2F%2Ft.co%2FtRDqxWozsY</p><a href="https://twitter.com/the_last_jedi/status/531086976376913920">Settembre 2014</a></blockquote>'
41.909358,12.52836,'<blockquote class="twitter-tweet" data-conversation="none" data-cards="hidden" width="350" lang="it"><p>Verso+%23Pescara+per+presentare+%40alfabetogrillo+a+%23letterature+%23fla2014+%28%40+Terminal+Bus+Tiburtina+in+Roma%2C+RM%29+http%3A%2F%2Ft.co%2FJIPCy4dIiz</p><a href="https://twitter.com/marcolaudonio/status/531018994200100864">Settembre 2014</a></blockquote>'
42.45477,14.212941,'<blockquote class="twitter-tweet" data-conversation="none" data-cards="hidden" width="350" lang="it"><p>%40marcodalpozzo+il+diritto+all%27oblio+e+la+deindicizzazione+dei+contenuti+non+assicurano+n%C3%A9+libert%C3%A0+di+espressione+n%C3%A9+di+pensiero+%40Aiannuzzi</p><a href="https://twitter.com/YleniaGifuni/status/531036409042595840">Settembre 2014</a></blockquote>'
42.45477,14.212941,'<blockquote class="twitter-tweet" data-conversation="none" data-cards="hidden" width="350" lang="it"><p>%40marcodalpozzo+il+diritto+all%27oblio+e+la+deindicizzazione+dei+contenuti+non+assicurano+n%C3%A9+libert%C3%A0+di+espressione+n%C3%A9+di+pensiero+%40Aiannuzzi</p><a href="https://twitter.com/YleniaGifuni/status/531036409042595840">Settembre 2014</a></blockquote>'
42.454872,14.219869,'<blockquote class="twitter-tweet" data-conversation="none" data-cards="hidden" width="350" lang="it"><p>%40marcodalpozzo+Questo+lo+ha+specificato+%40Aiannuzzi+durante+la+discussione+molto+vivace+sul+ddl+diffamazione</p><a href="https://twitter.com/YleniaGifuni/status/531031575862181889">Settembre 2014</a></blockquote>'
42.454872,14.219869,'<blockquote class="twitter-tweet" data-conversation="none" data-cards="hidden" width="350" lang="it"><p>%40marcodalpozzo+Questo+lo+ha+specificato+%40Aiannuzzi+durante+la+discussione+molto+vivace+sul+ddl+diffamazione</p><a href="https://twitter.com/YleniaGifuni/status/531031575862181889">Settembre 2014</a></blockquote>'
41.776613,12.434565,'<blockquote class="twitter-tweet" data-conversation="none" data-cards="hidden" width="350" lang="it"><p>%40mante+%23costanza</p><a href="https://twitter.com/gicvd/status/531025911710486528">Settembre 2014</a></blockquote>'
41.776612,12.434565,'<blockquote class="twitter-tweet" data-conversation="none" data-cards="hidden" width="350" lang="it"><p>%E2%80%9C%40mante%3A+Manteblog%2C+Le+mille+spunte+blu+-+Anteprima+Punto+Informatico+http%3A%2F%2Ft.co%2FHfjNAZPoHQ%E2%80%9D+%23codeispower</p><a href="https://twitter.com/gicvd/status/531021254464385025">Settembre 2014</a></blockquote>'
