lat,long
43.378149,16.927424
43.513118,16.098416
42.474836,14.200575
45.546645,18.712465
42.440555,14.174082
45.783776,15.960345
43.527706,16.152672
42.523505,14.154445
42.475988,14.199408
45.546598,18.712516
42.475604,14.199797
45.771913,15.999352
42.523461,14.154306
41.988694,-87.861929
46.318953,16.336101
43.518254,16.465586
42.488142,14.187123
45.546613,18.712386
43.378145,16.927432
43.378143,16.92744
45.771915,15.999334
45.341943,18.422506
43.518254,16.465586
45.783832,15.960232
42.458781,14.22888
44.062851,15.528913
43.518399,16.465783
42.913005,16.937515
42.458764,14.228797
42.440914,14.174546
43.37815,16.927424
45.330168,18.418674
43.37815,16.927424
43.513118,16.098423
42.523512,14.154527
42.431612,14.157519
45.546515,18.712369
45.347985,18.406297
45.783773,15.960267
42.474851,14.20051
44.67659,10.737814
45.516369,15.563029
45.330335,18.419048
43.37815,16.927424
43.378149,16.927426
42.464648,14.213995
45.330212,18.418943
43.518254,16.465586
42.523461,14.154306
43.37815,16.927424
42.422133,14.283219
42.431612,14.15752
45.906436,16.054138
46.154013,15.665588
43.378149,16.927426
45.821229,16.001817
42.475988,14.199408
45.546623,18.712461
42.441272,14.17501
42.440914,14.174546
42.431612,14.157518
45.771918,15.999349
45.793333,15.897455
45.804789,15.975737
42.488176,14.187063
43.37815,16.927425
45.788916,15.963944
45.771908,15.999355
44.531472,14.467775
42.45516,14.226638
45.771918,15.999365
43.378149,16.927425
43.378149,16.927424
42.475988,14.199408
42.441272,14.17501
45.465996,9.146737
42.426311,14.154514
43.515815,16.452326
45.810572,15.889808
44.062885,15.529055
46.136711,15.670117
42.488176,14.187063
42.456193,14.206372
45.783917,15.960365
42.426311,14.154514
43.378142,16.92744
42.488145,14.187142
45.812219,15.975342
43.37815,16.927424
42.458641,14.228917
42.464063,14.211778
43.513118,16.098416
43.378149,16.927424
42.441364,14.174794
43.378142,16.927441
44.067971,15.282027
45.783888,15.960323
42.440855,14.174247
45.808511,15.992062
43.378137,16.927454
45.810663,15.889729
45.424975,18.858298
43.37815,16.927424
43.518596,16.465885
43.378151,16.927426
42.488135,14.187235
45.81838,16.058645
45.810718,15.889679
46.424897,16.430947
42.431612,14.15752
42.412275,14.175657
43.378149,16.927424
45.111913,18.542609
42.458626,14.228901
45.107326,13.71705
45.20025,13.889467
42.431612,14.15752
43.378136,16.927454
43.378151,16.927426
42.487775,14.18711
43.378149,16.927424
42.475988,14.199408
42.453314,14.236947
45.34514,18.408289
45.906429,16.054108
42.474836,14.200575
45.906483,16.054249
42.441456,14.174578
43.378149,16.927424
45.792402,16.156742
45.811678,16.105346
45.771917,15.999337
43.378149,16.927424
42.458681,14.228836
45.101542,14.850372
42.463127,14.213702
42.458738,14.228795
43.37815,16.927425
43.37815,16.927424
44.248712,15.13693
45.356825,14.431345
43.378149,16.927424
43.378145,16.927436
44.27589,15.134522
42.431612,14.15752
45.771926,15.999323
45.547308,18.712184
45.771927,15.999318
42.663533,18.081166
45.813378,15.942549
43.688831,16.025571
43.37815,16.927424
43.518254,16.465586
45.810675,15.889715
45.771908,15.999355
43.378149,16.927426
43.378136,16.927454
45.771909,15.999331
45.771914,15.999352
43.513117,16.09841
45.805932,16.02326
45.484655,15.54511
45.516369,15.563029
42.441364,14.174794
42.441272,14.17501
45.771927,15.999318
43.37815,16.927425
