participant,foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, foo, 1415446106161
Massimo Mantellini, 39, 83, 153, 176, 175, 158, 94, 45, 25, 18, 19, 21
Luca Sofri, 30, 62, 76, 94, 90, 65, 45, 28, 21, 25, 55, 80
Beppe Severgnini, 37, 39, 28, 29, 30, 30, 24, 17, 7, 7, 9, 31
Dario Franceschini, 10, 12, 12, 12, 7, 11, 23, 27, 26, 20, 15, 22
Arianna Ciccone, 23, 24, 22, 21, 13, 13, 13, 13, 13, 13, 13, 12
Marino Sinibaldi, 18, 20, 20, 18, 12, 12, 12, 12, 12, 12, 9, 9
Massimiliano Panarari, 18, 18, 18, 18, 18, 18, 18, 18, 3, 3, 3, 3
David Riondino, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12
Enrico Mentana, 12, 12, 12, 12, 12, 12, 12, 12, 12, 12, 6, 6
Andrea Iannuzzi, 11, 15, 15, 15, 8, 8, 8, 8, 8, 4, 6, 14
